social_trust,religion,age,gender,race,children,education,employment,income,rural,extreme_weather,pro_envrnmt,human_nature,cultur3,party,ideol,cncrn_natres,climate_cause,climate_risk,policy4
2.666666667,1,63,0,1,0,6,0,45000,0,3,0.25,1.5,2,3,3,8,1,10,1
5,6,56,0,0,0,2,1,39000,0,2,0.25,1,3,1,1,0,1,0,2
5,7,63,1,1,0,2,1,130000,0,3,0.25,1,1,1,4,10,1,5,1
3.166666667,10,55,0,1,0,2,0,25000,1,2,0.375,1.5,2,4,5,10,1,10,1
3.333333333,2,61,1,1,0,3,0,38000,0,2,0.125,2,1,1,3,6,0,5,3
4.5,10,44,0,1,1,3,1,56000,1,2,0.5,4,2,3,6,3,0,5,1
4,10,58,0,1,0,4,1,1.00E+05,1,3,0.75,1,3,1,1,10,1,10,2
2.833333333,8,68,1,1,0,7,0,25000,0,3,0.375,2,3,3,6,9,1,10,1
4.5,10,58,1,1,0,6,1,130000,0,2,0.375,4,2,2,5,6,1,6,1
3.5,2,65,1,1,0,5,0,36000,1,2,0.375,2.5,4,2,4,8,0,6,2
4,10,63,1,1,0,4,0,39000,1,1,0.125,3,4,4,7,2,0,0,3
3.833333333,10,39,0,1,2,3,1,75000,0,3,0.125,1.5,2,3,4,5,1,8,2
3.833333333,10,48,0,1,0,3,0,99000,0,3,0.25,5,2,3,2,5,1,8,1
2.833333333,0,68,0,1,0,4,0,1.00E+05,0,2,0.25,3,4,1,4,7,1,6,2
4,5,58,0,1,0,7,0,60000,0,3,0.5,4,3,0,2,8,1,9,2
4.333333333,6,22,0,1,2,2,1,2300,0,2,0.25,3,3,1,3,6,0,7,3
3.833333333,6,38,0,1,2,2,1,54000,0,2,0.25,3,4,3,4,3,0,5,2
3,10,42,0,1,1,3,1,46000,1,3,0.625,3,2,3,4,8,0,6,1
3.5,0,40,0,1,2,2,1,34000,1,3,0.125,1,4,1,4,6,1,10,1
5.5,8,38,1,1,1,6,1,75000,0,2,0.25,4,1,2,5,7,1,6,2
5.166666667,0,26,1,1,1,6,1,55000,0,2,0,3.5,2,1,1,5,0,7,2
4,3,49,0,1,0,0,1,62000,1,2,0.25,2.5,2,2,6,4,0,4,2
5,10,38,0,1,2,4,1,52000,1,2,0.375,2.5,4,2,7,10,0,0,1
4.666666667,8,36,0,1,4,4,1,60000,0,3,0,2,2,2,5,6,1,9,2
5,7,60,0,1,0,5,1,40000,0,2,0.375,2.5,1,3,4,8,0,2,2
5,10,34,0,1,2,7,1,1.00E+05,0,2,0.25,4,3,2,2,9,0,10,2
1,0,49,1,1,0,3,0,1500,0,2,0.125,3,4,2,4,0,0,0,3
3.333333333,10,23,0,0,0,5,1,75000,0,2,0.5,3.5,3,4,4,8,1,7,2
2.833333333,8,39,0,1,3,4,1,74000,0,3,0.5,2.5,3,1,4,6,0,5,3
2.666666667,0,68,1,1,0,6,0,49000,0,2,0,1.5,2,3,2,0,1,10,1
1.333333333,10,60,0,1,0,2,1,60000,0,2,0.375,1.5,1,2,5,8,0,10,1
3.333333333,8,57,0,1,0,4,1,22500,0,3,0.375,2.5,2,2,4,9,1,6,1
4.666666667,10,49,0,1,0,5,0,14000,1,2,0.375,3,2,3,7,10,0,6,1
4,0,28,0,1,2,5,1,1500,0,3,0,3,2,1,4,8,0,6,2
5.166666667,8,24,0,0,0,6,1,99000,0,2,0.25,3,3,1,3,10,0,9,2
3.5,5,63,1,1,1,7,1,350000,0,2,0.125,2.5,2,2,2,5,1,4,2
2.333333333,6,56,1,1,1,7,1,75000,0,3,0.25,3,3,1,3,7,1,8,2
5.833333333,8,63,1,0,0,4,0,49000,0,3,0.25,3,1,1,4,5,1,7,2
4,0,41,0,1,0,4,0,10000,1,2,0.125,3,4,1,2,5,0,5,2
4,9,64,0,1,0,3,0,114000,0,3,0.125,1,3,4,4,8,1,8,2
2.833333333,0,62,0,1,0,2,0,60000,0,3,0.25,2,2,4,4,7,1,5,2
4,10,38,0,0,1,6,1,56000,0,3,0.375,2,3,3,3,10,1,8,1
5,8,70,1,1,0,7,0,60000,0,2,0.75,4,2,2,4,8,0,8,2
2.5,0,61,1,1,0,7,1,145000,0,3,0,3.5,1,1,4,5,1,8,1
2,0,24,1,1,0,0,0,7000,0,3,0.25,2,2,4,1,6,1,9,2
4.833333333,5,44,0,1,0,5,0,5000,0,2,0.375,1.5,1,3,4,8,1,8,2
4,10,45,0,1,3,4,0,19000,1,3,0.375,1,2,3,7,10,1,10,1
3.166666667,9,54,0,1,0,5,0,50000,0,2,0.625,1,2,2,7,6,0,4,1
4,7,38,0,1,2,2,0,13000,0,2,0.125,3,1,1,3,5,0,6,3
2.5,0,59,1,1,0,4,1,18000,0,3,0.125,3.5,2,1,4,8,0,7,1
2.833333333,7,58,1,0,0,4,0,24000,0,2,0.25,5,4,1,1,10,1,10,1
3.833333333,10,66,0,1,1,4,0,41000,0,3,0.125,5,4,0,4,5,0,9,1
3.333333333,7,51,0,0,1,4,0,75000,0,2,0.25,4,1,2,5,3,1,5,2
5,9,51,0,1,0,6,1,120000,1,3,0.125,2,4,1,4,10,0,7,1
3.666666667,0,62,1,1,0,4,0,1.00E+05,0,2,0.375,2,3,3,4,10,1,10,1
2.666666667,0,78,1,1,0,6,0,60000,0,2,0,1,4,3,7,10,1,10,1
4.666666667,9,55,0,1,0,2,1,70000,1,3,0.5,2.5,1,2,4,7,0,7,2
4,0,40,0,1,0,4,0,0,0,2,0.125,3,4,2,7,5,0,0,2
4.166666667,4,64,1,1,0,6,0,75000,0,2,0.375,3,3,1,2,10,1,9,1
5,9,57,0,1,0,4,0,39000,0,3,0.5,1,1,1,4,8,1,10,1
4.666666667,10,43,0,1,1,6,1,50000,1,2,0.375,3,2,3,7,5,0,1,1
4,5,18,0,0,0,2,0,19000,0,2,0,3,3,3,4,5,0,5,2
2.166666667,10,54,0,1,0,2,1,40000,1,3,0.375,2,2,3,6,3,0,4,1
4.166666667,10,42,0,1,2,2,0,99000,1,0,0.625,3,2,2,6,8,0,1,1
3.5,5,63,1,1,0,6,0,115000,0,2,0.125,1.5,4,3,3,9,1,10,1
4,2,72,1,1,0,6,1,50000,0,2,0.5,2,1,3,5,6,1,8,1
4,3,55,0,1,0,2,0,40000,1,2,0,3,2,2,6,7,0,0,2
5,10,44,0,1,0,5,1,75000,0,3,0.625,2,3,3,4,10,1,10,1
3.5,10,48,0,1,1,1,0,20000,1,2,0.5,1,3,2,6,6,1,7,1
4.5,6,23,0,1,0,4,0,0,0,2,0.25,2,4,3,2,7,0,4,3
2.5,7,48,0,1,1,6,1,125000,0,2,0.125,3,2,2,4,0,0,5,2
3,0,51,0,1,0,4,0,17000,0,2,0.25,1.5,2,1,2,10,1,9,1
3,1,21,1,1,2,4,0,30000,0,2,0.125,5,4,4,4,0,0,0,1
3.666666667,4,33,1,1,1,2,1,2500,0,2,0.125,3,2,2,4,6,1,3,3
2,1,64,0,1,0,4,1,59000,0,2,0.125,2.5,2,1,2,8,1,10,1
4.333333333,10,50,0,1,2,8,1,105000,1,0,0.125,3.5,4,2,6,5,0,3,3
3,8,63,1,1,0,6,1,69875,0,3,0.75,2.5,2,2,5,7,1,10,1
2.666666667,0,54,1,1,0,4,1,25000,0,3,0,3.5,4,1,3,10,1,10,1
3.666666667,10,53,0,1,1,2,0,24890,0,2,0.25,3,2,2,7,5,0,0,1
3.166666667,7,39,0,0,0,7,1,110000,0,3,0,1.5,2,2,4,4,1,7,2
3.833333333,10,48,0,1,0,1,0,25500,0,3,0.375,1.5,2,3,6,10,1,10,1
5,10,59,0,1,0,4,1,25000,0,2,0.375,3,2,3,4,10,1,7,1
3,4,60,1,0,0,4,0,15000,0,2,0.125,3.5,3,1,3,8,0,5,1
2.833333333,10,35,0,0,2,3,0,95000,0,2,0.5,3,1,1,6,9,1,2,3
3.833333333,9,61,1,1,0,6,1,220000,0,3,0.125,2.5,1,2,5,6,1,9,2
4.5,8,44,1,1,0,7,1,145000,0,2,0,2,1,2,7,9,1,8,1
2.833333333,0,22,0,1,0,6,1,67000,0,2,0.375,2,2,1,1,7,1,9,1
3.5,5,63,1,1,0,2,1,36000,1,2,0.25,2.5,1,1,5,7,1,7,2
4.833333333,1,63,1,1,0,6,0,250000,0,2,0.25,2,2,3,7,6,1,0,4
4.5,10,49,0,1,0,5,0,1680,1,3,0.375,1,1,2,7,8,0,0,4
4,4,42,0,0,2,5,1,25000,0,3,0.375,0,4,1,6,10,1,4,2
4,6,37,0,1,2,6,1,57000,0,3,0.625,1,2,1,2,8,1,9,2
3.166666667,8,47,0,1,0,3,1,45000,0,2,0.375,2.5,1,3,4,10,1,10,1
4.833333333,6,57,1,1,0,6,1,120000,1,3,0.5,2.5,1,1,2,9,1,9,1
5,10,58,0,1,0,5,0,40000,0,1,0.375,1,2,2,7,9,0,8,1
4.166666667,10,55,1,1,0,7,0,60000,0,2,0.375,2.5,1,2,7,4,0,5,3
3.833333333,10,63,0,1,0,2,0,15,0,2,0.25,1.5,1,3,4,10,0,4,2
1,10,49,0,1,0,2,0,1500,0,1,0.25,3.5,3,2,7,10,0,5,1
4.833333333,8,52,1,1,0,8,1,78000,0,3,0.375,2.5,2,3,5,8,1,8,1
4.166666667,8,47,0,1,0,6,1,65000,1,2,0.5,2,1,1,3,7,1,8,1
3.333333333,3,61,0,1,0,4,0,65000,0,3,0.125,4,2,3,4,8,1,9,1
3,10,62,0,0,0,3,0,4999,0,3,0.5,1.5,2,2,4,9,0,2,2
4.5,2,62,0,1,0,2,1,150000,1,1,0.375,2,4,1,4,6,1,5,2
4.833333333,6,41,0,1,0,6,1,63000,0,3,0.375,2.5,3,1,3,9,1,9,1
4.666666667,9,53,0,1,0,5,1,12000,0,2,0.25,1.5,2,2,4,5,0,2,2
3.5,10,58,0,1,0,4,1,60000,0,3,0.25,4,4,2,5,5,1,7,1
3.666666667,10,24,0,1,0,1,0,700,0,3,0.5,5,2,2,7,1,1,10,3
2.333333333,10,49,0,0,0,5,1,151000,0,3,0.75,4,2,1,2,10,0,10,1
3,1,54,1,1,0,6,1,1.00E+08,0,2,0.375,3,3,3,4,5,1,8,1
3.5,10,40,0,1,0,2,0,9000,1,2,0.125,2,3,4,4,6,0,6,2
3.833333333,3,47,0,1,0,1,0,250000,0,3,0.125,2,1,4,4,10,1,10,1
4.5,8,63,1,1,0,5,1,98000,1,2,0.25,1,4,1,4,7,1,4,2
4,6,22,0,1,2,2,0,0,1,2,0.125,3,2,3,4,4,0,5,4
2.666666667,7,46,0,1,1,4,1,75000,1,2,0.125,3,2,2,4,7,1,7,1
4,1,18,1,1,0,2,0,80000,0,3,0.125,1.5,1,1,2,7,1,8,1
2.666666667,10,52,0,0,2,3,1,20000,0,3,0.375,5,1,2,4,10,1,10,1
3.333333333,5,63,1,1,0,4,0,80000,0,3,0,1.5,4,2,6,9,1,10,1
1.333333333,10,24,0,0,0,6,1,50000,0,3,0.375,2,2,1,4,0,1,0,2
4.333333333,9,47,1,1,0,6,1,64500,0,2,0,2,3,3,4,8,0,6,2
4.333333333,5,19,0,0,2,4,1,69420,0,2,0.375,2,1,3,4,3,1,5,1
4.833333333,8,43,0,1,2,6,1,108000,0,3,0.375,2.5,2,2,6,6,0,7,4
2.833333333,7,45,0,1,1,4,1,39000,0,3,0.375,3,1,3,3,10,1,7,1
4.166666667,10,59,1,1,0,4,0,21000,1,3,0.375,4.5,2,4,4,5,1,7,1
3.833333333,6,60,1,1,0,7,0,48000,0,2,0.125,1,2,2,6,7,1,5,1
2.833333333,0,45,1,1,0,4,1,48000,1,2,0.125,2,4,2,4,3,1,5,2
3.5,6,61,1,1,0,6,0,28900,0,2,0.25,2.5,3,3,4,9,1,9,2
2.166666667,7,52,0,0,0,4,0,10000,0,2,0.125,2.5,3,1,4,6,1,10,1
4.333333333,0,58,1,1,0,4,0,11340,0,3,0.375,3.5,2,1,4,10,0,0,1
2.5,0,23,0,0,0,2,1,0,0,3,0,1,3,3,1,10,1,10,1
4,8,54,0,1,0,2,0,20000,1,3,0.25,2.5,1,3,4,9,0,6,2
3.166666667,4,46,1,1,4,7,1,110000,1,3,0.25,2.5,4,2,6,7,0,4,0
4.166666667,1,63,1,1,0,4,0,7.00E+05,0,2,0.25,2.5,2,4,4,8,0,0,3
2.5,8,53,0,1,1,6,1,40000,0,1,0.5,4,1,0,6,9,1,8,1
3.166666667,5,54,1,1,0,4,0,35000,0,2,0.375,2,2,2,5,6,1,5,2
5,0,20,0,0,0,2,0,28000,0,3,0.375,2,1,3,3,10,1,7,1
3.5,5,55,1,1,0,5,1,125000,0,3,0.25,3,2,3,2,9,1,8,1
4,0,46,1,1,0,6,1,1.00E+05,0,2,0.125,3,2,2,7,6,0,5,1
3.166666667,8,54,1,1,0,5,1,60000,1,3,0.375,1.5,2,3,5,7,1,7,2
4.666666667,1,60,1,1,0,3,0,79000,0,3,0.375,2.5,4,1,3,9,1,8,1
4,2,22,0,0,1,6,0,50000,0,3,0,1,3,1,3,10,1,10,1
7,10,54,0,1,2,2,1,79,0,3,0.125,5,4,1,1,10,0,10,1
5,7,47,1,1,0,2,1,4.00E+05,0,2,0.5,4,2,3,4,4,0,4,1
4.166666667,7,50,0,1,0,1,0,30000,1,3,0.375,3,3,2,4,2,1,6,1
3.833333333,5,47,0,1,0,6,1,50000,1,3,0.5,2.5,3,1,2,8,1,10,1
3.5,2,38,0,1,2,6,1,78000,0,3,0.375,1,3,1,2,10,1,10,1
4.333333333,8,49,0,0,1,6,1,45000,0,2,0.25,3,1,1,4,7,1,7,1
3.333333333,9,49,0,0,0,2,0,39990,0,2,0.125,1.5,2,1,4,7,1,5,2
6,8,48,0,1,1,6,1,130000,0,2,0.25,4.5,1,2,4,9,0,7,2
3.666666667,8,54,0,0,1,7,1,50000,0,3,0.25,2,3,1,1,9,1,8,1
6.166666667,8,62,1,0,0,5,0,75000,0,3,0.75,3,2,1,2,5,1,9,2
2.833333333,8,30,1,0,1,0,1,89000,0,2,0.125,2,4,2,4,2,1,5,0
3.5,8,47,0,1,0,6,1,96000,0,2,0.25,1,2,3,5,2,0,5,3
4,10,24,1,0,1,4,1,32000,0,3,0.125,5,3,3,4,10,0,0,1
2.833333333,10,64,1,1,0,2,1,75000,0,2,0.125,3,2,2,7,4,0,0,2
4.666666667,0,63,1,1,0,2,0,16080,1,2,0.375,3,2,1,1,10,1,9,1
4.666666667,5,54,1,1,0,2,0,17000,0,2,0.25,3.5,3,1,4,4,0,6,1
2.166666667,0,48,1,1,0,4,0,0,0,2,0.125,2,2,1,1,10,0,8,1
4.333333333,4,21,0,0,0,6,1,15000,0,3,0.125,2,1,1,2,10,1,10,1
4,0,39,1,1,2,6,1,137000,0,3,0.5,2.5,2,3,5,7,1,9,1
4.333333333,0,63,1,1,0,3,1,24000,0,3,0.625,2.5,4,3,4,7,1,6,2
3.5,0,50,0,1,0,3,1,35000,0,3,0.25,1,1,1,4,10,1,10,1
4,10,63,1,1,0,7,1,120000,0,2,0.25,3.5,2,2,6,8,0,7,2
2.833333333,7,22,0,1,2,5,0,30000,0,3,0.25,3,3,1,4,7,1,9,2
4,0,18,0,0,0,0,0,294,1,2,0.125,3,1,3,4,5,1,0,2
3.833333333,8,21,1,1,0,6,0,12000,0,2,0.25,3.5,1,1,4,9,1,9,2
3.666666667,4,20,0,0,2,4,1,35000,0,2,0.25,1.5,2,1,2,4,1,7,1
2.333333333,7,60,1,0,0,6,0,15500,0,3,0.125,3,4,1,2,7,1,8,2
4.833333333,10,49,0,1,0,5,1,80000,0,3,0.625,1,2,3,3,7,1,6,2
4.833333333,6,23,0,0,0,5,1,34000,0,2,0.25,3,2,3,4,7,1,6,1
4.333333333,6,52,0,0,1,6,1,103500,0,2,0.375,3,4,2,6,8,1,7,1
2.5,5,24,0,0,0,6,1,35000,0,1,0.625,1,3,1,2,10,1,10,1
3.5,1,60,1,0,0,5,1,59500,0,2,0.125,4,2,1,4,5,1,5,2
2.5,10,62,1,0,0,8,0,39,0,1,0.375,3,1,1,2,5,1,8,1
3.166666667,6,36,0,1,0,6,1,90000,0,2,0.25,1,2,2,4,10,1,9,1
3.833333333,6,55,1,1,0,3,0,36500,0,3,0.375,1.5,1,3,4,4,0,2,3
2.5,10,24,0,0,1,6,1,80000,0,2,0.25,3.5,3,2,4,5,0,5,1
4.166666667,6,22,1,0,0,5,1,10000,0,3,0.125,3,1,2,2,3,0,5,0
4.166666667,0,19,0,1,0,2,0,23000,0,2,0.375,1,4,1,2,8,1,10,1
4.166666667,5,59,1,1,0,5,1,55000,0,1,0.125,3,1,1,1,5,0,5,4
4.666666667,0,37,0,1,3,7,1,175000,0,2,0.125,2,3,3,4,7,1,5,2
3.166666667,2,46,0,0,0,4,1,8000,0,2,0.125,2.5,3,1,4,8,0,5,1
4.166666667,5,49,0,1,0,4,0,8000,0,2,0.125,3.5,2,2,6,6,0,5,2
4,0,64,1,1,0,2,0,15000,0,3,0.25,3,2,4,7,10,0,7,3
3.666666667,8,59,1,0,0,6,1,120000,0,1,0.375,3,2,3,5,8,1,7,1
5.5,7,22,0,0,2,5,1,16000,0,3,0.625,5,4,1,3,9,0,10,2
3.833333333,6,59,1,1,0,7,1,98000,0,3,0.375,1.5,2,3,4,8,1,9,1
7,10,46,1,1,2,5,0,35000,0,2,0.125,5,2,1,3,10,1,10,1
5,0,37,0,0,1,2,0,9900,0,3,0.25,3,1,3,7,0,0,0,1
3,6,64,1,0,2,4,1,90000,0,3,0.5,3,4,1,4,4,1,10,1
3.5,5,57,1,1,1,6,1,30000,1,3,0.125,2,4,1,4,7,1,8,2
3.5,10,58,1,0,0,0,1,70000,0,2,0.5,2.5,2,2,7,7,1,6,2
2.333333333,10,56,1,1,0,4,0,14000,1,3,0.375,1,4,3,4,10,1,10,1
3.166666667,5,62,1,1,1,4,1,40000,1,2,0.25,2.5,2,3,4,9,1,8,1
2,10,45,0,1,2,6,1,65000,0,2,0.25,3.5,3,1,4,7,0,5,2
4,5,24,0,0,9,2,1,1000,0,2,0.625,1,1,3,4,5,0,5,3
2.333333333,10,21,0,1,0,6,0,1.00E+05,1,1,0.625,4,3,3,6,9,1,7,2
4.166666667,0,52,1,0,0,5,0,0,0,3,0.125,1,2,3,4,10,1,10,1
3.5,3,49,0,1,1,5,1,62000,1,3,0.25,3,1,2,5,7,0,4,2
3.166666667,10,54,1,0,0,6,1,2.00E+05,0,2,0.125,1,3,1,2,10,1,6,1
5.666666667,8,22,0,1,2,4,0,127000,0,2,0.5,3,1,3,5,6,1,7,3
2.5,0,35,0,1,1,6,1,140000,0,3,0.375,2,1,3,3,9,1,6,2
2.666666667,7,24,0,0,1,6,1,46000,0,3,0.5,3.5,4,3,4,5,0,6,2
3.833333333,8,18,1,1,1,2,0,2000,0,2,0.125,4,1,1,4,8,0,4,2
4.666666667,0,57,1,1,2,7,1,152000,0,2,0.125,3,3,1,1,7,1,10,1
5,9,21,1,1,3,5,0,30000,0,2,0.125,3,3,3,4,7,1,6,2
2.333333333,9,22,0,0,0,4,0,17000,0,3,0.5,2,4,1,4,7,1,8,3
4.333333333,10,56,1,0,0,4,0,0,0,2,0.25,2.5,2,3,4,8,1,7,1
4.666666667,8,56,0,1,0,5,0,114000,1,2,0.25,3,2,1,7,8,0,7,1
5,10,40,1,1,2,8,1,250000,0,3,0.375,3.5,1,2,6,9,0,8,1
4,5,55,1,0,0,2,1,29000,0,2,0.25,3,2,1,4,5,0,5,2
4.5,0,18,0,0,2,2,1,50000,0,2,0.25,2,2,3,7,10,0,10,1
4.666666667,4,47,0,1,1,4,1,85000,0,3,0.125,2,4,2,3,5,1,3,2
2.5,5,24,0,0,1,6,1,30000,0,2,0.375,3,2,3,4,10,1,8,2
2.5,0,45,1,0,0,6,1,26000,0,3,0.375,2,2,4,2,7,1,10,2
4.833333333,0,40,1,1,3,6,1,144116,0,3,0.5,2.5,3,1,3,9,1,10,1
4,5,45,1,0,1,4,1,24000,0,1,0.625,3,2,1,1,5,1,4,2
3.666666667,0,57,0,1,0,6,0,8500,0,2,0.75,2.5,3,4,1,10,1,10,1
3.833333333,6,62,1,0,0,4,0,15000,0,2,0.25,2.5,2,1,2,9,1,8,1
3.666666667,0,56,1,1,0,7,1,145000,0,3,0.75,1,3,1,2,10,1,10,0
5,8,36,1,1,0,5,1,76000,0,2,0.25,1.5,2,2,4,8,1,8,1
0,1,18,1,0,0,2,1,20000,0,3,0.125,3,4,1,3,6,1,1,2
3.666666667,10,57,1,1,0,3,1,1.00E+05,0,2,0,2,1,2,6,5,0,4,2
2.333333333,10,18,1,0,2,1,0,50000,0,3,0.375,3.5,3,1,4,7,1,7,2
6.333333333,9,27,1,1,1,6,1,80000,0,2,0.375,4.5,2,1,4,10,1,8,1
2.666666667,5,18,0,0,1,2,1,5.00E+05,0,3,0.375,1,1,1,3,7,1,8,1
5,5,20,0,0,0,6,0,10000,0,2,0.5,3,1,2,6,5,1,5,2
3,0,58,1,0,0,5,0,20000,0,3,0.125,2,2,3,4,10,1,10,1
4,8,62,1,0,0,6,0,80000,0,0,0.625,2.5,3,1,4,10,1,10,1
5.5,9,63,1,1,3,4,0,25000,1,1,0.625,5,1,1,1,10,1,10,2
5.5,4,22,0,0,2,6,0,30000,0,3,0.375,4.5,2,1,4,6,0,7,2
2.666666667,4,24,0,0,3,2,1,1500,0,1,0.125,3,3,1,2,4,0,8,3
4.333333333,10,56,1,0,0,4,0,44000,0,2,0.625,2.5,1,1,4,5,1,10,1
4,0,57,1,1,2,5,1,150000,0,3,0.875,2,2,1,7,5,1,10,1
4.5,9,56,1,0,0,5,1,76000,0,3,0.5,1,1,3,1,10,1,10,1
2.833333333,8,52,0,1,0,6,0,12000,0,3,0.375,3,2,3,5,4,0,3,1
6.166666667,6,30,0,0,2,0,1,1500,0,2,0.25,4.5,2,1,2,7,1,6,2
4.333333333,10,54,1,1,0,4,1,90000,1,2,0.125,4,4,2,7,5,0,2,2
6.5,10,39,1,1,0,7,1,199999,0,3,0.375,5,3,2,5,10,1,10,2
4.666666667,8,52,1,1,0,4,1,97000,0,2,0.5,4,3,3,4,8,1,7,2
1.833333333,8,22,0,1,0,5,1,45000,0,3,0.25,3,2,2,2,9,1,9,2
5,8,35,1,1,2,8,1,180000,0,2,0.25,3,1,1,4,4,1,6,2
3.166666667,3,52,1,0,0,4,0,108000,1,2,0.25,1.5,2,2,6,8,1,9,2
3.5,0,59,1,0,0,4,0,75000,0,3,0.25,3.5,4,1,2,7,1,10,1
3.833333333,0,23,0,1,0,2,1,50000,1,3,0.375,3.5,2,3,2,10,1,7,1
6.166666667,8,23,0,0,3,4,1,45000,1,2,0.25,4.5,1,2,4,8,0,8,2
3,10,20,0,1,0,5,0,NA,0,3,0.625,2,3,1,4,10,1,7,2
4,5,23,0,0,0,2,1,60257,0,3,0.375,2,3,1,4,7,1,7,2
5.666666667,7,34,1,0,2,7,1,9000,0,3,0.125,3.5,3,1,5,8,1,6,2
2.5,0,63,1,1,0,1,0,750,1,3,0.5,2,3,0,7,10,1,9,1
4.5,10,53,1,0,0,6,1,58000,1,3,0.75,3.5,3,2,7,10,1,10,1
3.833333333,8,58,1,0,0,4,0,3500,0,3,0.25,2.5,3,1,4,3,1,8,1
2.666666667,0,45,0,1,1,2,1,79000,0,2,0,2,2,4,5,5,0,0,2
4,5,47,1,1,0,2,1,9000,0,2,0.25,3,3,3,6,5,0,5,2
4.333333333,1,46,1,1,0,6,1,80000,0,3,0.375,1.5,1,2,6,8,0,2,2
6.833333333,10,54,1,1,1,8,1,200,0,3,0.25,4.5,1,1,1,10,1,10,1
3.5,0,46,1,1,1,8,1,80000,0,3,0,1,3,3,2,9,1,10,0
6.833333333,9,34,1,1,2,7,1,94000,0,3,0.375,4.5,4,2,4,10,1,10,1
5.833333333,7,47,1,1,0,3,0,23000,1,2,0.25,2.5,1,1,5,10,1,10,2
5.333333333,10,50,1,1,0,8,0,2.00E+05,0,2,0.125,3,3,2,6,7,1,7,2
6.5,9,35,1,1,1,7,1,100,0,3,0.375,5,2,2,1,9,1,9,1
3,3,65,1,1,0,4,0,25000,0,1,0.25,1,2,2,4,9,1,9,2
3.666666667,7,49,1,1,0,2,1,1.00E+05,0,1,0.125,3.5,2,2,6,7,0,7,2
3.833333333,4,67,1,1,0,6,1,1.00E+05,0,2,0.125,2,4,3,3,8,1,9,1
3.5,5,36,1,1,1,2,1,75000,0,1,0.625,2.5,4,2,6,8,1,6,2
5.5,8,36,1,1,1,7,1,130000,0,3,0.25,2.5,2,2,1,9,1,10,3
3.5,3,34,1,1,1,6,1,95000,0,3,0.25,1.5,4,3,4,7,1,8,2
7,10,37,1,1,1,8,1,150000,0,3,0.375,5,4,2,1,10,1,10,1
3.5,8,42,0,1,1,4,0,15000,1,3,0.25,3,1,1,4,10,1,10,2
3.333333333,8,73,1,1,0,7,0,75000,0,3,0.125,2.5,1,2,6,7,1,7,2
4,10,65,1,1,0,5,0,18000,0,3,0.25,3,1,1,2,8,1,10,1
2.166666667,6,66,1,1,0,6,0,29000,0,3,0.125,1,2,1,1,10,1,10,1
4.5,10,41,1,1,0,5,1,55000,0,3,0.25,2,3,1,4,10,1,10,1
3,8,27,1,1,2,2,1,13500,0,3,0.25,1.5,3,2,5,10,1,7,4
6.666666667,10,42,1,1,1,6,1,150000,0,3,0.25,5,3,1,7,9,1,10,3
4.333333333,6,31,1,1,1,7,1,1240000,0,2,0.5,3,2,1,7,5,1,5,2
2.666666667,0,40,1,1,0,6,1,69000,0,2,0.25,1.5,2,4,4,7,0,7,2
5.833333333,7,37,1,1,1,7,1,140000,0,3,0.25,4.5,3,2,1,8,1,7,1
3.5,0,19,1,1,0,4,0,10000,0,2,0.375,1,4,3,5,7,1,7,1
6.666666667,10,42,1,1,1,7,1,150000,0,3,0.25,5,4,2,7,7,0,0,1
5.5,5,52,1,1,0,7,1,25000,0,2,0.125,3.5,4,2,4,5,0,5,3
3,0,65,1,1,0,5,1,20000,0,3,0.375,2,1,1,2,9,1,10,1
3.833333333,0,66,1,1,0,5,0,54000,0,3,0.5,2,1,1,1,7,1,8,1
2,10,36,1,1,0,4,0,11000,1,3,0.625,3,2,1,7,10,1,10,1
4,10,46,1,1,1,5,0,24000,1,3,0.25,2.5,1,2,5,8,1,8,1
3.666666667,8,75,1,1,0,8,0,25000,0,3,0.375,3,2,1,2,8,1,8,1
3.333333333,9,44,1,1,0,6,1,15000,0,3,0.25,4,2,2,5,2,0,0,4
3.666666667,0,54,1,1,0,4,0,26000,0,2,0.125,1,2,1,2,3,1,10,1
6.333333333,8,29,1,1,0,2,1,19000,0,3,0.375,4.5,2,1,3,10,1,7,3
5.166666667,0,77,1,1,0,2,0,40000,0,2,0.125,3,1,1,3,4,1,3,2
6.333333333,6,52,1,1,1,8,1,1.90E+07,0,3,0.375,4.5,2,2,1,9,1,8,2
2.5,10,68,1,1,1,5,1,40000,0,3,0.125,3.5,1,2,7,2,0,1,2
4,5,46,1,1,0,2,1,70000,1,2,0.125,2,1,2,4,7,0,5,2
3.333333333,10,47,1,1,2,4,1,97000,0,1,0.25,3.5,2,2,7,10,0,3,3
3.833333333,10,34,1,1,0,4,1,37000,0,3,0.625,2.5,4,1,1,10,1,10,1
2.833333333,0,65,1,1,0,7,0,65000,0,3,0.125,3,4,3,1,8,1,9,1
3.5,0,32,1,1,0,2,1,26000,0,3,0.5,3.5,1,1,1,8,1,10,1
4.5,10,54,0,1,0,2,1,20000,0,3,0.375,2.5,1,1,2,10,1,9,2
4.5,6,51,1,1,0,2,0,25000,0,2,0.125,1,3,1,2,10,0,9,3
4.166666667,8,71,1,1,0,7,0,95000,0,3,0.125,2.5,3,3,4,6,1,7,1
3.166666667,8,18,1,1,0,2,1,25000,1,3,0.125,2.5,3,0,3,0,1,10,2
